Date,Time,Block,Freq (Hz),Actual (MW),Schedule (MW),Deviation (MW),Deviation (%),NCD,Actual_ERPC,actual,scheduled,deviation,percent,frequency,Ncd_values,price
3/11/2024,18:30,74,49.98,427.927268,416.237868,11.6894,2.808346,500.03,-14612.88,-106.981817,-104.059467,-2.9223500000000087,2.808346,49.98,500.03,-14612.626705000042
3/11/2024,18:45,75,49.91,243.781816,199.93202,43.849796,21.932353,668.77,-109970.36,-60.945454,-49.983005,-10.962449,21.932353,49.91,668.77,-109970.35526595
3/11/2024,19:00,76,49.96,118.109088,100.01414,18.094948,18.09239,1000.0,-45237.0,-29.527272,-25.003535,-4.523737000000001,18.09239,49.96,1000.0,-45237.37
3/11/2024,19:15,77,49.97,90.472724,79.99206,10.480664,13.10213,1000.0,-26202.0,-22.618181,-19.998015,-2.620166000000001,13.10213,49.97,1000.0,-26201.66000000001
3/11/2024,19:30,78,49.89,96.581816,79.99206,16.589756,20.739253,1000.0,-82948.78,-24.145454,-19.998015,-4.147439000000002,20.739253,49.89,1000.0,-82948.78000000004
3/11/2024,19:45,79,49.94,101.818184,79.99206,21.826124,27.285363,1000.0,-81847.97,-25.454546,-19.998015,-5.456531000000002,27.285363,49.94,1000.0,-81847.96500000003
3/11/2024,20:00,80,50.03,94.254544,100.01414,-5.759596,5.758782,649.99,8423.29,-23.563636,-25.003535,1.4398990000000005,5.758782,50.03,649.99,8423.279559090002
3/11/2024,20:15,81,50.01,100.945452,100.01414,0.931312,0.93118,588.41,-1369.82,-25.236363,-25.003535,-0.23282800000000137,0.93118,50.01,588.41,-1369.983234800008
3/11/2024,20:30,82,49.98,285.672724,299.94616,-14.273436,4.758666,588.43,18897.78,-71.418181,-74.98654,3.568359000000001,4.758666,49.98,588.43,18897.565377330004
3/11/2024,20:45,83,49.94,375.563632,396.20616,-20.642528,5.210047,500.0,30963.79,-93.890908,-99.05154,5.160632000000007,5.210047,49.94,500.0,30963.79200000004
3/11/2024,21:00,84,50.03,417.163632,396.20616,20.957472,5.289537,470.54,-24653.47,-104.290908,-99.05154,-5.239367999999999,5.289537,50.03,470.54,-24653.322187199996
3/11/2024,21:15,85,49.96,404.072724,396.20616,7.866564,1.985472,471.06,-9263.87,-101.018181,-99.05154,-1.9666409999999956,1.985472,49.96,471.06,-9264.05909459998
3/11/2024,21:30,86,49.95,364.509088,350.00136,14.507728,4.145049,460.1,-16687.37,-91.127272,-87.50034,-3.6269320000000107,4.145049,49.95,460.1,-16687.51413200005
3/11/2024,21:45,87,49.89,339.2,350.00136,-10.80136,3.086091,401.09,16246.19,-84.8,-87.50034,2.700339999999997,3.086091,49.89,401.09,16246.19055899998
3/11/2024,22:00,88,49.98,365.381816,350.00136,15.380456,4.394399,386.52,-14862.08,-91.345454,-87.50034,-3.8451140000000095,4.394399,49.98,386.52,-14862.134632800036
3/11/2024,22:15,89,49.85,399.127272,399.9603,-0.833028,0.208278,449.93,1405.52,-99.781818,-99.990075,0.20825700000000325,0.208278,49.85,449.93,1405.516080150022
3/11/2024,22:30,90,49.93,405.527272,399.9603,5.566972,1.391881,436.56,-9113.69,-101.381818,-99.990075,-1.391742999999991,1.391881,49.93,436.56,-9113.689861199942
3/11/2024,22:45,91,49.91,391.563632,399.9603,-8.396668,2.099375,457.91,11534.75,-97.890908,-99.990075,2.0991670000000084,2.099375,49.91,457.91,11534.754731640047
3/11/2024,23:00,92,49.97,393.890904,399.9603,-6.069396,1.5175,475.07,6487.41,-98.472726,-99.990075,1.51734900000001,1.5175,49.97,475.07,6487.6229048700425
3/11/2024,23:15,93,49.95,386.327268,399.9603,-13.633032,3.408596,498.65,15295.94,-96.581817,-99.990075,3.4082580000000036,3.408596,49.95,498.65,15295.750665300015
3/11/2024,23:30,94,49.96,375.854544,399.9603,-24.105756,6.027037,451.07,24464.95,-93.963636,-99.990075,6.0264390000000105,6.027037,49.96,451.07,24465.112557570043
3/11/2024,23:45,95,49.97,388.363632,399.9603,-11.596668,2.899455,436.55,11390.81,-97.090908,-99.990075,2.8991670000000056,2.899455,49.97,436.55,11390.682184650022
3/11/2024,24:00:00,96,50.02,389.527268,399.9603,-10.433032,2.608517,371.24,8714.75,-97.381817,-99.990075,2.6082580000000064,2.608517,50.02,371.24,8714.607299280022
3/12/2024,0:15,1,49.96,407.27272,360.0124,47.26032,13.127415,400.06,-48719.79,-101.81818,-90.0031,-11.815079999999995,13.127415,49.96,400.06,-48719.69085759997
3/12/2024,0:30,2,49.94,401.163632,360.0124,41.151232,11.430504,400.01,-61728.39,-100.290908,-90.0031,-10.287807999999998,11.430504,49.94,400.01,-61728.3911712
3/12/2024,0:45,3,49.93,400.87272,360.0124,40.86032,11.349698,381.93,-58521.68,-100.21818,-90.0031,-10.21508,11.349698,49.93,381.93,-58521.682566
3/12/2024,1:00,4,49.95,399.41818,375.02896,24.38922,6.50329,357.51,-21798.46,-99.854545,-93.75724,-6.097305000000006,6.50329,49.95,357.51,-21798.47510550002
3/12/2024,1:15,5,49.99,390.690908,375.02896,15.661948,4.176197,357.57,-14000.65,-97.672727,-93.75724,-3.915486999999999,4.176197,49.99,357.57,-14000.606865899996
3/12/2024,1:30,6,49.96,393.01818,375.02896,17.98922,4.796755,339.28,-15258.44,-98.254545,-93.75724,-4.497304999999997,4.796755,49.96,339.28,-15258.45640399999
3/12/2024,1:45,7,49.93,393.890904,375.02896,18.861944,5.029463,349.94,-24752.06,-98.472726,-93.75724,-4.7154859999999985,5.029463,49.93,349.94,-24752.05756259999
3/12/2024,2:00,8,49.96,393.309088,375.02896,18.280128,4.874324,333.0,-15218.1,-98.327272,-93.75724,-4.570031999999998,4.874324,49.96,333.0,-15218.206559999991
3/12/2024,2:15,9,49.96,393.599996,375.02896,18.571036,4.951894,337.32,-15661.09,-98.399999,-93.75724,-4.642758999999998,4.951894,49.96,337.32,-15660.954658799994
3/12/2024,2:30,10,49.97,410.181816,375.02896,35.152856,9.373371,337.32,-29644.36,-102.545454,-93.75724,-8.78821400000001,9.373371,49.97,337.32,-29644.403464800034
3/12/2024,2:45,11,49.97,400.87272,375.02896,25.84376,6.891137,328.82,-21244.73,-100.21818,-93.75724,-6.460940000000008,6.891137,49.97,328.82,-21244.862908000025
3/12/2024,3:00,12,49.96,382.83636,399.9603,-17.12394,4.28141,319.6,12313.87,-95.70909,-99.990075,4.280985000000001,4.28141,49.96,319.6,12313.825254000005
3/12/2024,3:15,13,49.92,403.490904,399.9603,3.530604,0.882739,328.85,-4353.9,-100.872726,-99.990075,-0.8826509999999956,0.882739,49.92,328.85,-4353.896720249979
3/12/2024,3:30,14,49.89,402.909084,419.98238,-17.073296,4.065241,327.05,20939.33,-100.727271,-104.995595,4.268323999999993,4.065241,49.89,327.05,20939.330462999966
3/12/2024,3:45,15,49.92,404.363632,419.98238,-15.618748,3.718906,328.83,15407.74,-101.090908,-104.995595,3.9046869999999956,3.718906,49.92,328.83,15407.738714519981
3/12/2024,4:00,16,49.95,401.163632,419.98238,-18.818748,4.480842,328.84,13923.84,-100.290908,-104.995595,4.704686999999993,4.480842,49.95,328.84,13923.803457719978
3/12/2024,4:15,17,49.95,408.43636,419.98238,-11.54602,2.749168,357.52,9287.83,-102.10909,-104.995595,2.8865049999999997,2.749168,49.95,357.52,9287.849408399998
3/12/2024,4:30,18,50.0,407.563632,434.99894,-27.435308,6.306983,396.9,24500.32,-101.890908,-108.749735,6.858827000000005,6.306983,50.0,396.9,24500.415926700018
3/12/2024,4:45,19,50.0,416.581816,434.99894,-18.417124,4.233832,427.45,17712.97,-104.145454,-108.749735,4.604281,4.233832,50.0,427.45,17712.89922105
3/12/2024,5:00,20,49.98,460.799992,434.99894,25.801052,5.931291,431.05,-27804.02,-115.199998,-108.749735,-6.4502629999999925,5.931291,49.98,431.05,-27803.85866149997
3/12/2024,5:15,21,49.97,466.03636,450.0155,16.02086,3.560068,449.96,-18021.8,-116.50909,-112.503875,-4.005215000000007,3.560068,49.97,449.96,-18021.86541400003
3/12/2024,5:30,22,49.98,473.890904,450.0155,23.875404,5.305463,498.62,-29762.13,-118.472726,-112.503875,-5.968851000000001,5.305463,49.98,498.62,-29761.884856200006
3/12/2024,5:45,23,49.99,474.181816,450.0155,24.166316,5.370107,536.77,-32429.5,-118.545454,-112.503875,-6.041579000000013,5.370107,49.99,536.77,-32429.383598300068
3/12/2024,6:00,24,50.0,476.509088,450.0155,26.493588,5.887261,550.09,-36434.66,-119.127272,-112.503875,-6.623397000000011,5.887261,50.0,550.09,-36434.64455730007
3/12/2024,6:15,25,50.02,436.945448,419.98238,16.963068,4.038995,401.08,-17009.0,-109.236362,-104.995595,-4.240767000000005,4.038995,50.02,401.08,-17008.86828360002
3/12/2024,6:30,26,50.01,415.999992,399.9603,16.039692,4.010321,499.93,-20046.69,-103.999998,-99.990075,-4.009923000000001,4.010321,50.01,499.93,-20046.808053900004
3/12/2024,6:45,27,50.01,354.909088,350.00136,4.907728,1.402203,588.47,-7219.94,-88.727272,-87.50034,-1.226932000000005,1.402203,50.01,588.47,-7220.12674040003
3/12/2024,7:00,28,50.05,274.03636,249.98722,24.04914,9.620148,792.99,0.0,-68.50909,-62.496805,-6.0122849999999985,9.620148,50.05,792.99,0.0
3/12/2024,7:15,29,50.06,129.163636,100.01414,29.149496,29.145375,800.04,0.0,-32.290909,-25.003535,-7.287374,29.145375,50.06,800.04,0.0
3/12/2024,7:30,30,50.05,22.690908,0.0,22.690908,0.0,688.8,0.0,-5.672727,-0.0,-5.672727,0.0,50.05,688.8,0.0
3/12/2024,7:45,31,50.07,4.072728,0.0,4.072728,0.0,792.98,0.0,-1.018182,-0.0,-1.018182,0.0,50.07,792.98,0.0
3/12/2024,8:00,32,50.09,9.01818,0.0,9.01818,0.0,800.0,0.0,-2.254545,-0.0,-2.254545,0.0,50.09,800.0,0.0
3/12/2024,8:15,33,50.01,6.98182,0.0,6.98182,0.0,550.02,-9600.6,-1.745455,-0.0,-1.745455,0.0,50.01,550.02,-9600.351591
3/12/2024,8:30,34,50.01,4.072728,0.0,4.072728,0.0,499.94,-5090.39,-1.018182,-0.0,-1.018182,0.0,50.01,499.94,-5090.2990908
3/12/2024,8:45,35,50.0,45.090908,49.95894,-4.868032,9.744066,404.7,4432.68,-11.272727,-12.489735,1.2170079999999999,9.744066,50.0,404.7,4432.7082384
3/12/2024,9:00,36,50.03,59.927272,49.95894,9.968332,19.953049,400.05,-9969.65,-14.981818,-12.489735,-2.492083000000001,19.953049,50.03,400.05,-9969.578041500004
3/12/2024,9:15,37,49.97,142.545456,100.01414,42.531316,42.525303,423.53,-49803.82,-35.636364,-25.003535,-10.632829000000001,42.525303,49.97,423.53,-49803.965925020006
3/12/2024,9:30,38,50.01,267.345452,249.98722,17.358232,6.943648,470.54,-20419.55,-66.836363,-62.496805,-4.339558000000004,6.943648,50.01,470.54,-20419.35621320002
3/12/2024,9:45,39,50.0,367.127272,350.00136,17.125912,4.893099,450.06,-19269.32,-91.781818,-87.50034,-4.281478000000007,4.893099,50.0,450.06,-19269.21988680003
3/12/2024,10:00,40,50.03,369.454544,350.00136,19.453184,5.558031,413.06,-20088.35,-92.363636,-87.50034,-4.863296000000005,5.558031,50.03,413.06,-20088.330457600023
3/12/2024,10:15,41,49.96,411.345448,399.9603,11.385148,2.84657,403.92,-11496.77,-102.836362,-99.990075,-2.8462869999999896,2.84657,49.96,403.92,-11496.722450399959
3/12/2024,10:30,42,49.96,417.745448,399.9603,17.785148,4.446728,401.92,-17870.57,-104.436362,-99.990075,-4.446286999999998,4.446728,49.96,401.92,-17870.516710399992
3/12/2024,10:45,43,49.96,393.01818,399.9603,-6.94212,1.735702,405.05,6326.68,-98.254545,-99.990075,1.7355300000000113,1.735702,49.96,405.05,6326.787838500041
3/12/2024,11:00,44,49.94,432.872724,399.9603,32.912424,8.228923,394.99,-48750.29,-108.218181,-99.990075,-8.228105999999997,8.228923,49.94,394.99,-48750.29383409998
3/12/2024,11:15,45,49.96,457.01818,419.98238,37.0358,8.818418,356.72,-33028.7,-114.254545,-104.995595,-9.258949999999999,8.818418,49.96,356.72,-33028.52644
3/12/2024,11:30,46,49.96,448.581816,419.98238,28.599436,6.809675,347.45,-24842.33,-112.145454,-104.995595,-7.149859000000006,6.809675,49.96,347.45,-24842.185095500023
3/12/2024,11:45,47,50.0,467.199992,419.98238,47.217612,11.24276,355.83,-42932.17,-116.799998,-104.995595,-11.804403000000008,11.24276,50.0,355.83,-42932.21212011004
3/12/2024,12:00,48,49.98,466.03636,440.00446,26.0319,5.916281,339.24,-22077.74,-116.50909,-110.001115,-6.507975000000002,5.916281,49.98,339.24,-22077.654390000007
3/12/2024,12:15,49,50.01,485.527268,460.02654,25.500728,5.543317,339.24,-21627.23,-121.381817,-115.006635,-6.375181999999995,5.543317,50.01,339.24,-21627.167416799984
3/12/2024,12:30,50,49.96,487.563632,460.02654,27.537092,5.985979,353.56,-24340.13,-121.890908,-115.006635,-6.884272999999993,5.985979,49.96,353.56,-24340.035618799975
3/12/2024,12:45,51,49.99,491.927268,460.02654,31.900728,6.934541,357.5,-28511.34,-122.981817,-115.006635,-7.975182000000004,6.934541,49.99,357.5,-28511.275650000014
3/12/2024,13:00,52,49.98,481.745448,460.02654,21.718908,4.721229,339.22,-18418.63,-120.436362,-115.006635,-5.429727,4.721229,49.98,339.22,-18418.719929400002
3/12/2024,13:15,53,50.06,475.636356,460.02654,15.609816,3.393242,291.0,0.0,-118.909089,-115.006635,-3.9024539999999917,3.393242,50.06,291.0,0.0
3/12/2024,13:30,54,50.01,503.563632,470.03758,33.526052,7.132632,288.94,-24217.51,-125.890908,-117.509395,-8.381512999999998,7.132632,50.01,288.94,-24217.543662199994
3/12/2024,13:45,55,49.99,502.981812,470.03758,32.944232,7.008851,288.98,-23800.68,-125.745453,-117.509395,-8.236058,7.008851,49.99,288.98,-23800.5604084
3/12/2024,14:00,56,49.95,522.181812,470.03758,52.144232,11.09363,308.63,-41026.25,-130.545453,-117.509395,-13.036058000000011,11.09363,49.95,308.63,-41026.43805071004
3/12/2024,14:15,57,49.91,538.472724,479.95236,58.520364,12.192953,333.05,-73088.28,-134.618181,-119.98809,-14.630090999999993,12.192953,49.91,333.05,-73088.27711324996
3/12/2024,14:30,58,49.91,515.199996,499.97444,15.225556,3.045267,350.48,-20010.95,-128.799999,-124.99361,-3.80638900000001,3.045267,49.91,350.48,-20010.948250800055
3/12/2024,14:45,59,49.93,514.036356,499.97444,14.061916,2.812527,350.19,-18466.28,-128.509089,-124.99361,-3.515478999999985,2.812527,49.93,350.19,-18466.283865149922
3/12/2024,15:00,60,49.91,548.654536,499.97444,48.680096,9.736517,350.7,-64020.41,-137.163634,-124.99361,-12.170023999999998,9.736517,49.91,350.7,-64020.41125199998
3/12/2024,15:15,61,49.99,562.618176,499.97444,62.643736,12.529388,333.09,-54271.42,-140.654544,-124.99361,-15.660933999999983,12.529388,49.99,333.09,-54271.18176173993
3/12/2024,15:30,62,49.99,558.545448,499.97444,58.571008,11.7148,339.26,-51131.5,-139.636362,-124.99361,-14.642751999999987,11.7148,49.99,339.26,-51131.334096519946
3/12/2024,15:45,63,49.96,569.890904,499.97444,69.916464,13.984008,357.56,-66059.78,-142.472726,-124.99361,-17.47911599999999,13.984008,49.96,357.56,-66059.44956519996
3/12/2024,16:00,64,49.91,569.599996,499.97444,69.625556,13.925823,364.99,-95297.37,-142.399999,-124.99361,-17.406389000000004,13.925823,49.91,364.99,-95297.36881665004
3/12/2024,16:15,65,50.0,574.83636,499.97444,74.86192,14.973149,357.59,-71370.39,-143.70909,-124.99361,-18.71548,14.973149,50.0,357.59,-71370.32891841998
3/12/2024,16:30,66,49.91,581.23636,499.97444,81.26192,16.253215,399.96,-121880.69,-145.30909,-124.99361,-20.315479999999994,16.253215,49.91,399.96,-121880.69071199997
3/12/2024,16:45,67,49.96,512.581816,470.03758,42.544236,9.051241,499.98,-53178.37,-128.145454,-117.509395,-10.636059000000003,9.051241,49.96,499.98,-53178.167788200015
3/12/2024,17:00,68,49.93,479.127268,470.03758,9.089688,1.933822,550.06,-18749.53,-119.781817,-117.509395,-2.272422000000006,1.933822,49.93,550.06,-18749.52667980005
3/12/2024,17:15,69,50.01,478.254544,470.03758,8.216964,1.74815,498.66,-10243.47,-119.563636,-117.509395,-2.0542410000000046,1.74815,50.01,498.66,-10243.678170600024
3/12/2024,17:30,70,49.99,439.563632,470.03758,-30.473948,6.4833,451.03,30925.55,-109.890908,-117.509395,7.618487000000002,6.4833,49.99,451.03,30925.495724490007
3/12/2024,17:45,71,49.98,347.927272,440.00446,-92.077188,20.926422,369.38,46727.09,-86.981818,-110.001115,23.019296999999995,20.926422,49.98,369.38,46727.043637505005
3/12/2024,18:00,72,49.97,378.763632,496.2203,-117.456668,23.670267,389.93,55628.78,-94.690908,-124.055075,29.36416700000001,23.670267,49.97,389.93,55628.7147039625
3/12/2024,18:15,73,50.05,487.85454,494.39136,-6.53682,1.322195,416.62,0.0,-121.963635,-123.59784,1.6342050000000086,1.322195,50.05,416.62,0.0
3/12/2024,18:30,74,49.99,493.381816,492.56242,0.819396,0.166354,547.0,-1120.26,-123.345454,-123.140605,-0.20484900000001005,0.166354,49.99,547.0,-1120.524030000055
3/12/2024,18:45,75,49.9,285.672724,249.98722,35.685504,14.274931,1000.0,-178427.52,-71.418181,-62.496805,-8.921376000000002,14.274931,49.9,1000.0,-178427.52000000005
3/12/2024,19:00,76,49.91,84.363632,79.99206,4.371572,5.465007,1000.0,-16393.4,-21.090908,-19.998015,-1.0928930000000001,5.465007,49.91,1000.0,-16393.395
3/12/2024,19:15,77,49.98,82.61818,79.99206,2.62612,3.282976,1000.0,-6565.0,-20.654545,-19.998015,-0.6565300000000001,3.282976,49.98,1000.0,-6565.3
3/12/2024,19:30,78,49.93,87.563636,79.99206,7.571576,9.465409,1000.0,-28393.41,-21.890909,-19.998015,-1.8928940000000019,9.465409,49.93,1000.0,-28393.41000000003
3/12/2024,19:45,79,49.98,105.309088,79.99206,25.317028,31.649426,1000.0,-67952.4,-26.327272,-19.998015,-6.329257000000002,31.649426,49.98,1000.0,-67951.87800000003
3/12/2024,20:00,80,50.02,126.83636,100.01414,26.82222,26.818428,1000.0,-70464.6,-31.70909,-25.003535,-6.705555,26.818428,50.02,1000.0,-70465.246
3/12/2024,20:15,81,50.02,115.2,100.01414,15.18586,15.183713,1000.0,-37965.0,-28.8,-25.003535,-3.7964650000000013,15.183713,50.02,1000.0,-37964.650000000016
3/12/2024,20:30,82,49.99,290.61818,300.04242,-9.42424,3.140969,650.76,13799.3,-72.654545,-75.010605,2.3560599999999994,3.140969,49.99,650.76,13799.066450399996
3/12/2024,20:45,83,49.98,315.927272,300.04242,15.884852,5.294202,563.26,-22368.18,-78.981818,-75.010605,-3.971213000000006,5.294202,49.98,563.26,-22368.254343800032
3/12/2024,21:00,84,50.03,317.090904,300.04242,17.048484,5.682025,554.02,-23612.89,-79.272726,-75.010605,-4.262121000000008,5.682025,50.03,554.02,-23613.002764200042
3/12/2024,21:15,85,49.91,308.363632,300.04242,8.321212,2.773345,546.97,-17067.95,-77.090908,-75.010605,-2.0803030000000007,2.773345,49.91,546.97,-17067.949978650006
3/12/2024,21:30,86,49.96,354.03636,350.00136,4.035,1.152853,536.78,-5415.04,-88.50909,-87.50034,-1.0087500000000063,1.152853,49.96,536.78,-5414.768250000034
3/12/2024,21:45,87,49.99,366.545448,350.00136,16.544088,4.726864,499.93,-20677.1,-91.636362,-87.50034,-4.136022000000011,4.726864,49.99,499.93,-20677.214784600055
3/12/2024,22:00,88,50.04,362.763632,350.00136,12.762272,3.646349,470.02,-11247.23,-90.690908,-87.50034,-3.190567999999999,3.646349,50.04,470.02,-11247.230785199996
3/12/2024,22:15,89,49.94,386.03636,380.03448,6.00188,1.579299,546.96,-12310.46,-96.50909,-95.00862,-1.500470000000007,1.579299,49.94,546.96,-12310.45606800006
3/12/2024,22:30,90,49.89,380.21818,380.03448,0.1837,0.048338,546.68,-502.13,-95.054545,-95.00862,-0.045925000000011096,0.048338,49.89,546.68,-502.12558000012126
3/12/2024,22:45,91,49.93,381.67272,380.03448,1.63824,0.431077,550.02,-3378.99,-95.41818,-95.00862,-0.40956000000001325,0.431077,49.93,550.02,-3378.992868000109
3/12/2024,23:00,92,49.88,398.545448,380.03448,18.510968,4.870865,668.25,-61849.77,-99.636362,-95.00862,-4.627742000000012,4.870865,49.88,668.25,-61849.77183000016
3/12/2024,23:15,93,49.86,411.927272,399.9603,11.966972,2.99204,609.94,-36495.67,-102.981818,-99.990075,-2.9917429999999996,2.99204,49.86,609.94,-36495.6745084
3/12/2024,23:30,94,49.9,411.927272,399.9603,11.966972,2.99204,606.44,-36286.25,-102.981818,-99.990075,-2.9917429999999996,2.99204,49.9,606.44,-36286.2524984
3/12/2024,23:45,95,49.92,425.01818,399.9603,25.05788,6.265092,588.78,-55325.92,-106.254545,-99.990075,-6.264469999999989,6.265092,49.92,588.78,-55325.919698999896
3/12/2024,24:00:00,96,50.01,413.381812,399.9603,13.421512,3.355711,546.95,-18352.36,-103.345453,-99.990075,-3.3553780000000017,3.355711,50.01,546.95,-18352.23997100001
3/13/2024,0:15,1,49.97,413.963632,399.9603,14.003332,3.50118,500.0,-17504.0,-103.490908,-99.990075,-3.500833,3.50118,49.97,500.0,-17504.165
3/13/2024,0:30,2,49.99,411.927272,399.9603,11.966972,2.99204,449.98,-13462.05,-102.981818,-99.990075,-2.9917429999999996,2.99204,49.99,449.98,-13462.245151399999
3/13/2024,0:45,3,50.0,405.527272,399.9603,5.566972,1.391881,449.96,-6262.09,-101.381818,-99.990075,-1.391742999999991,1.391881,50.0,449.96,-6262.286802799959
3/13/2024,1:00,4,50.01,406.109088,399.9603,6.148788,1.53735,449.94,-6916.48,-101.527272,-99.990075,-1.537196999999992,1.53735,50.01,449.94,-6916.464181799964
3/13/2024,1:15,5,49.98,399.999996,399.9603,0.039696,0.009925,404.0,-40.0,-99.999999,-99.990075,-0.009923999999998045,0.009925,49.98,404.0,-40.092959999992104
3/13/2024,1:30,6,49.95,424.727272,399.9603,24.766972,6.192358,415.24,-25710.42,-106.181818,-99.990075,-6.191743000000002,6.192358,49.95,415.24,-25710.59363320001
3/13/2024,1:45,7,49.92,428.799992,399.9603,28.839692,7.210639,401.05,-43373.09,-107.199998,-99.990075,-7.209922999999989,7.210639,49.92,401.05,-43373.094287249936
